If A is -171, 59, 36, 76, then B is 26, 10.
If A is -58, -62, -53, 173, then B is 0, 17.
If A is -80, -84, 0, 163, then B is 0, 11.
If A is 167, -11, -78, -77, then B is 13, 0.
If A is 58, -98, -95, 135, then B is 6, 4.
If A is 153, -90, -90, 27, then B is 20, 21.
If A is -94, -99, 60, 133, then B is 0, 14.
If A is 171, -32, -79, -60, then B is 13, 0.
If A is 98, -93, -107, 101, then B is 8, 18.
If A is 141, 49, -95, -94, then B is 17, 0.
If A is -76, -77, -15, 168, then B is 0, 11.
If A is -68, -64, -41, 172, then B is 0, 17.
If A is 70, -104, -92, 126, then B is 13, 10.
If A is 172, -66, -64, -42, then B is 20, 0.
If A is -59, -57, -57, 173, then B is 0, 15.
If A is 169, -74, -74, -21, then B is 12, 12.
If A is 11, -86, -84, 159, then B is 13, 12.
If A is 56, -113, -78, 135, then B is 44, 20.
If A is -51, -51, -70, 173, then B is 0, 18.
If A is -38, -57, -76, 172, then B is 13, 32.
If A is 141, 47, -94, -94, then B is 16, 0.
If A is -1, -81, -82, 164, then B is 12, 13.
If A is -74, -25, -71, 170, then B is 0, 23.
If A is -93, -88, 32, 150, then B is 0, 18.
If A is 173, -58, -57, -58, then B is 13, 0.
If A is 166, -38, -101, -27, then B is 12, 45.
If A is 161, -9, -42, -110, then B is 19, 0.
If A is 172, -41, -62, -69, then B is 19, 0.
If A is 150, -102, -79, 31, then B is 29, 7.
If A is 173, -51, -63, -59, then B is 15, 0.
If A is -53, -61, -59, 173, then B is 20, 14.
If A is -58, -59, -56, 173, then B is 0, 12.
If A is -63, -65, -45, 173, then B is 0, 15.
If A is 164, -3, -81, -81, then B is 10, 0.
If A is 173, -61, -65, -48, then B is 19, 43.
If A is -86, -84, 11, 159, then B is 0, 15.
If A is 87, -101, -98, 112, then B is 20, 18.
If A is -81, -93, 17, 157, then B is 0, 17.
If A is -25, -65, -80, 170, then B is 6, 14.
If A is 119, -97, -101, 79, then B is 18, 22.
If A is 147, -94, -90, 37, then B is 18, 16.
If A is -71, -110, 33, 148, then B is 0, 16.
If A is -68, -69, -35, 172, then B is 0, 15.
If A is 170, -24, -67, -78, then B is 21, 0.
If A is 172, -40, -67, -66, then B is 14, 0.
If A is 136, -91, -101, 56, then B is 17, 24.
If A is 163, 1, -82, -82, then B is 10, 0.
If A is -78, -77, -11, 167, then B is 0, 15.
If A is -22, -74, -74, 169, then B is 25, 22.
If A is 58, -99, -94, 135, then B is 16, 5.
If A is 16, -96, -76, 157, then B is 43, 12.
If A is 169, -22, -74, -73, then B is 16, 0.
If A is 166, -10, -91, -64, then B is 13, 0.
If A is 173, -59, -60, -54, then B is 18, 50.
If A is -82, -19, -67, 168, then B is 0, 22.
If A is 173, -58, -58, -58, then B is 13, 0.
If A is 173, -60, -60, -53, then B is 11, 16.
If A is 161, 6, -84, -83, then B is 11, 0.
If A is 172, -43, -65, -65, then B is 18, 0.
If A is -4, -85, -75, 165, then B is 24, 14.
If A is -53, -55, -65, 173, then B is 0, 24.
If A is -96, -103, 91, 108, then B is 0, 13.
If A is 129, 66, -97, -98, then B is 16, 0.
If A is -70, -73, -28, 170, then B is 0, 10.
If A is 152, 27, -90, -90, then B is 9, 0.
If A is 172, -35, -66, -70, then B is 17, 0.
If A is 160, -87, -82, 9, then B is 28, 23.
If A is 173, -54, -59, -60, then B is 14, 0.
If A is 107, -83, -116, 91, then B is 7, 16.
If A is 55, -112, -78, 136, then B is 23, 12.
If A is -24, -64, -81, 170, then B is 0, 14.
If A is -36, -72, -64, 172, then B is 17, 9.
If A is -39, -65, -67, 172, then B is 30, 29.
If A is -100, -100, 93, 107, then B is 0, 14.
If A is -78, -78, -10, 166, then B is 0, 11.
If A is -63, -50, -60, 173, then B is 0, 22.
If A is -49, -62, -61, 173, then B is 0, 14.
If A is -72, -68, -31, 171, then B is 0, 21.
If A is 173, -58, -57, -58, then B is 20, 0.
If A is 11, -91, -79, 159, then B is 26, 11.
If A is 165, -82, -78, -5, then B is 13, 11.
If A is 171, -44, -84, -42, then B is 24, 0.
If A is 134, -100, -93, 59, then B is 23, 18.
If A is -85, -77, -1, 164, then B is 0, 14.
If A is -68, -62, -42, 172, then B is 0, 15.
If A is 173, -46, -62, -64, then B is 17, 0.
If A is 170, -24, -73, -73, then B is 12, 0.
If A is -51, -63, -59, 173, then B is 20, 7.
If A is -73, -38, -61, 172, then B is 0, 24.
If A is 172, -41, -64, -67, then B is 18, 0.
If A is 117, -84, -113, 80, then B is 18, 39.
If A is 173, -52, -61, -61, then B is 15, 0.
If A is 172, -66, -71, -35, then B is 11, 22.
If A is 26, -88, -91, 153, then B is 3, 9.
If A is 173, -61, -54, -58, then B is 13, 0.
If A is 99, -118, -80, 99, then B is 18, 7.
If A is 172, -66, -66, -40, then B is 12, 13.
If A is -44, -68, -61, 173, then B is 0, 15.
If A is 172, -36, -68, -68, then B is 11, 0.
If A is -55, -58, -60, 173, then B is 0, 16.
If A is -58, -57, -58, 173, then B is 0, 14.
If A is -46, -60, -66, 173, then B is 10, 24.
If A is -63, -64, -45, 173, then B is 0, 17.
If A is 172, -40, -66, -66, then B is 13, 0.
If A is -59, -59, -55, 173, then B is 0, 12.
If A is 142, 30, -131, -41, then B is 23, 0.
If A is -47, -58, -67, 173, then B is 6, 24.
If A is 172, -70, -61, -40, then B is 15, 7.
If A is 169, -29, -90, -49, then B is 18, 0.
If A is 163, 0, -79, -84, then B is 17, 0.
If A is -65, -66, -41, 172, then B is 0, 19.
If A is 173, -52, -64, -58, then B is 20, 0.
If A is -77, -75, -17, 168, then B is 0, 24.
If A is 173, -46, -64, -63, then B is 11, 0.
If A is -80, -73, -14, 167, then B is 0, 15.
If A is -30, -70, -71, 171, then B is 24, 24.
If A is -42, -49, -80, 171, then B is 0, 20.
If A is -56, -65, -52, 173, then B is 0, 18.
If A is -56, -80, -35, 171, then B is 0, 22.
If A is 139, -82, -107, 49, then B is 5, 12.
If A is 171, -34, -69, -69, then B is 12, 0.
If A is -66, -55, -52, 173, then B is 0, 18.
If A is -15, -87, -65, 167, then B is 0, 20.
If A is -63, -63, -46, 173, then B is 0, 14.
If A is 92, -100, -100, 108, then B is 17, 17.
If A is 38, -110, -73, 145, then B is 25, 8.
If A is -76, -76, -17, 168, then B is 0, 12.
If A is 173, -54, -60, -59, then B is 15, 0.
If A is 159, -102, 9, -65, then B is 27, 0.
If A is 165, -87, -72, -6, then B is 31, 19.
If A is -24, -81, -64, 169, then B is 11, 5.
If A is -90, -109, 91, 109, then B is 0, 14.
If A is 163, 1, -79, -85, then B is 14, 0.
If A is 172, -37, -68, -67, then B is 13, 0.
If A is 173, -45, -64, -63, then B is 10, 0.
If A is 173, -68, -47, -58, then B is 18, 0.
If A is 163, -9, -52, -103, then B is 24, 0.
If A is 171, -29, -69, -73, then B is 17, 0.
If A is -61, -105, 8, 158, then B is 0, 19.
If A is 162, -79, -86, 4, then B is 14, 39.
If A is -70, -70, -31, 171, then B is 0, 13.
If A is -61, -61, -51, 173, then B is 0, 7.
If A is -32, -91, -46, 169, then B is 0, 18.
If A is 173, -47, -68, -57, then B is 13, 0.
If A is -60, -68, -44, 173, then B is 0, 15.
If A is -61, -64, -48, 173, then B is 0, 16.
If A is 97, 103, -101, -99, then B is 12, 0.
If A is -101, -94, 64, 131, then B is 0, 15.
If A is 171, -28, -72, -70, then B is 11, 0.
If A is 164, -2, -85, -77, then B is 21, 0.
If A is 173, -50, -66, -57, then B is 15, 0.
If A is 170, -71, -71, -28, then B is 18, 22.
If A is 167, -13, -77, -77, then B is 17, 0.
If A is 173, -61, -56, -56, then B is 18, 0.
If A is -67, -66, -39, 172, then B is 0, 15.
If A is -68, -51, -54, 173, then B is 0, 27.
If A is 5, -84, -82, 162, then B is 22, 15.
If A is 173, -44, -64, -64, then B is 12, 0.
If A is 171, -77, -63, -30, then B is 19, 9.
If A is 72, -96, -101, 125, then B is 11, 14.
If A is 173, -57, -58, -58, then B is 12, 0.
If A is 155, -60, -111, 16, then B is 8, 12.
If A is -89, -89, 24, 154, then B is 0, 19.
If A is -81, -81, -2, 164, then B is 0, 16.
If A is 165, -5, -80, -80, then B is 11, 0.
If A is 100, -90, -109, 99, then B is 13, 24.
If A is 171, -32, -67, -72, then B is 15, 0.
If A is -65, -64, -43, 173, then B is 0, 18.
If A is -57, -59, -58, 173, then B is 34, 5.
If A is 173, -61, -60, -53, then B is 15, 13.
If A is 168, -48, -93, -27, then B is 16, 0.
If A is 63, -98, -96, 131, then B is 15, 11.
If A is -42, -77, -53, 172, then B is 21, 12.
If A is 173, -45, -63, -64, then B is 14, 0.
If A is 30, -83, -97, 150, then B is 9, 16.
If A is 173, -59, -54, -61, then B is 16, 0.
If A is 143, -94, -93, 44, then B is 19, 18.
If A is 172, -48, -52, -73, then B is 16, 0.
If A is 31, -96, -85, 150, then B is 15, 11.
If A is 171, -82, -53, -36, then B is 14, 0.
If A is -76, -71, -22, 169, then B is 0, 16.
If A is 59, -105, -88, 134, then B is 23, 14.
If A is -69, -64, -39, 172, then B is 0, 24.
If A is 169, -78, -70, -21, then B is 22, 12.
If A is 127, -96, -100, 69, then B is 19, 23.
If A is 173, -58, -58, -57, then B is 6, 17.
If A is 165, -7, -84, -75, then B is 20, 0.
If A is 142, -83, -104, 45, then B is 6, 13.
If A is 172, -47, -52, -73, then B is 15, 0.
If A is -51, -70, -51, 173, then B is 24, 12.
If A is 48, -94, -95, 141, then B is 17, 19.
If A is 159, 12, -86, -85, then B is 12, 0.
If A is -77, -72, -20, 169, then B is 0, 19.
If A is -61, -62, -49, 173, then B is 0, 16.
If A is -3, -108, -50, 161, then B is 17, 7.
If A is -59, -57, -57, 173, then B is 0, 18.
If A is -28, -85, -56, 170, then B is 28, 13.
If A is -89, -87, 22, 155, then B is 0, 12.
If A is 36, -91, -93, 148, then B is 30, 33.
If A is -97, -94, 55, 136, then B is 0, 14.
If A is -81, -79, -4, 165, then B is 0, 15.
If A is 173, -51, -71, -51, then B is 21, 0.
If A is -74, -54, -45, 172, then B is 0, 15.
If A is -46, -70, -57, 173, then B is 42, 13.
If A is 161, -92, -74, 5, then B is 31, 10.
If A is -59, -62, -53, 173, then B is 0, 23.
If A is 171, -67, -72, -32, then B is 12, 30.
If A is 155, -80, -95, 20, then B is 13, 21.
If A is -40, -49, -82, 171, then B is 0, 16.
If A is 173, -56, -64, -54, then B is 22, 0.
If A is 172, -35, -71, -65, then B is 23, 0.
If A is -74, -123, 94, 103, then B is 0, 15.
If A is -58, -58, -56, 173, then B is 0, 11.
If A is -44, -64, -65, 173, then B is 6, 8.
If A is 2, -76, -88, 162, then B is 14, 22.
If A is 173, -43, -63, -67, then B is 15, 0.
If A is 162, -60, -101, 0, then B is 5, 22.
If A is 127, 68, -98, -98, then B is 12, 0.
If A is 12, -98, -72, 158, then B is 15, 6.
If A is 173, -53, -60, -60, then B is 16, 0.
If A is 74, -111, -86, 122, then B is 21, 9.
If A is 27, -67, -111, 150, then B is 5, 20.
If A is -81, -54, -36, 171, then B is 0, 22.
If A is -87, -87, 18, 157, then B is 0, 11.
If A is 167, -11, -80, -76, then B is 16, 0.
If A is 96, -93, -107, 104, then B is 15, 25.
If A is -52, -60, -61, 173, then B is 15, 16.
If A is -94, -101, 66, 129, then B is 0, 17.
If A is -17, -82, -69, 168, then B is 11, 10.
If A is 173, -58, -51, -64, then B is 15, 0.
If A is 62, -97, -96, 131, then B is 30, 26.
If A is 159, -86, -85, 13, then B is 31, 29.
If A is -49, -74, -49, 172, then B is 0, 18.
If A is -99, -76, 19, 155, then B is 0, 17.
If A is 117, -136, -52, 71, then B is 40, 9.
If A is 173, -69, -49, -55, then B is 20, 0.
If A is 95, -104, -96, 105, then B is 12, 9.
If A is 167, -97, -44, -26, then B is 32, 10.
If A is 166, -47, -100, -18, then B is 21, 0.
If A is -58, -58, -57, 173, then B is 0, 12.
If A is -86, -98, 37, 147, then B is 0, 12.
If A is -5, -65, -94, 164, then B is 12, 28.
If A is -49, -61, -63, 173, then B is 9, 17.
If A is -64, -64, -44, 173, then B is 0, 11.
If A is 168, -82, -15, -71, then B is 19, 0.
If A is 169, -71, -78, -20, then B is 18, 40.
If A is -77, -78, -12, 167, then B is 0, 13.
If A is 6, -82, -85, 161, then B is 15, 17.
If A is 165, -84, -76, -6, then B is 24, 0.
If A is 173, -70, -55, -47, then B is 17, 0.
If A is -59, -94, -13, 166, then B is 0, 16.
If A is 173, -47, -68, -58, then B is 14, 0.
If A is -45, -100, -21, 166, then B is 48, 8.
If A is 96, -98, -102, 104, then B is 10, 16.
If A is 76, 121, -109, -88, then B is 18, 88.
If A is -38, -68, -66, 172, then B is 21, 9.
If A is 166, -77, -82, -7, then B is 11, 23.
If A is 103, -103, -97, 97, then B is 8, 2.
If A is -85, -82, 5, 161, then B is 0, 16.
If A is 171, -33, -70, -68, then B is 15, 0.
If A is 131, -93, -101, 63, then B is 12, 35.
If A is 171, -75, -34, -63, then B is 25, 0.
If A is 158, -90, -82, 14, then B is 14, 9.
If A is 13, -86, -86, 158, then B is 6, 7.
If A is 173, -50, -68, -55, then B is 14, 0.
If A is 173, -60, -61, -52, then B is 11, 17.
If A is 39, -126, -53, 141, then B is 51, 12.
If A is 55, -95, -97, 136, then B is 21, 22.
If A is -93, -93, 40, 146, then B is 0, 18.
If A is 164, -87, -74, -4, then B is 32, 10.
If A is 173, -61, -63, -49, then B is 15, 19.
If A is -62, -62, -49, 173, then B is 0, 10.
If A is -54, -59, -60, 173, then B is 10, 18.
If A is 169, -23, -69, -77, then B is 21, 0.
If A is -109, -29, -26, 163, then B is 0, 23.
If A is 15, -75, -97, 157, then B is 7, 16.
If A is -28, -73, -69, 170, then B is 22, 8.
If A is -77, -68, -24, 170, then B is 0, 23.
If A is -62, -59, -53, 173, then B is 0, 16.
If A is 171, -57, -77, -37, then B is 17, 0.
If A is -59, -67, -47, 173, then B is 0, 29.
If A is -97, -97, 62, 132, then B is 0, 17.
If A is 167, -14, -86, -67, then B is 19, 0.
If A is -68, -66, -38, 172, then B is 0, 16.
If A is -66, -81, -23, 169, then B is 0, 26.
If A is -81, -81, -3, 164, then B is 0, 10.
If A is -67, -54, -52, 173, then B is 0, 19.
If A is -81, -98, 26, 152, then B is 0, 18.
If A is 133, -97, -97, 60, then B is 13, 14.
If A is -86, -86, 14, 158, then B is 0, 23.
If A is -55, -62, -57, 173, then B is 23, 9.
If A is -64, -59, -50, 173, then B is 0, 18.
If A is -77, -62, -33, 171, then B is 0, 21.
If A is 167, -77, -79, -11, then B is 10, 14.
If A is -24, -77, -68, 170, then B is 32, 18.
If A is 172, -47, -51, -74, then B is 20, 0.
If A is -60, -57, -56, 173, then B is 0, 16.
If A is 173, -55, -58, -60, then B is 16, 0.
If A is -66, -66, -41, 172, then B is 0, 12.
If A is 173, -60, -49, -64, then B is 18, 0.
If A is 173, -57, -58, -58, then B is 19, 0.
If A is 151, -90, -91, 29, then B is 19, 20.
If A is 172, -35, -64, -72, then B is 17, 0.
If A is 173, -56, -57, -61, then B is 25, 0.
If A is -34, -65, -72, 171, then B is 0, 17.
If A is -41, -73, -58, 172, then B is 26, 8.
If A is 169, -72, -77, -20, then B is 11, 14.
If A is -60, -60, -54, 173, then B is 0, 13.
If A is -63, -61, -50, 173, then B is 0, 11.
If A is 168, -16, -75, -77, then B is 14, 0.
If A is -84, -82, 4, 162, then B is 0, 20.
If A is 140, -56, -125, 40, then B is 11, 28.
If A is -52, -64, -57, 173, then B is 0, 13.
If A is 126, -100, -96, 70, then B is 12, 11.
If A is 63, -109, -84, 130, then B is 9, 8.
If A is 31, -79, -102, 150, then B is 5, 17.
If A is -64, -65, -43, 173, then B is 0, 16.
If A is 143, -135, -29, 21, then B is 37, 13.
If A is 167, -88, -64, -15, then B is 17, 8.
If A is 164, -87, -75, -3, then B is 29, 14.
If A is 39, 146, -95, -90, then B is 17, 0.
If A is -80, -81, -3, 164, then B is 0, 15.
If A is 170, -69, -74, -27, then B is 12, 25.
If A is -50, -66, -57, 173, then B is 14, 6.
If A is 173, -57, -64, -52, then B is 17, 0.
If A is 170, -75, -27, -68, then B is 17, 0.
If A is 172, -42, -61, -69, then B is 21, 0.
If A is -68, -68, -36, 172, then B is 0, 14.
If A is -77, -67, -26, 170, then B is 0, 24.
If A is 172, -50, -42, -79, then B is 18, 0.
If A is 172, -64, -69, -39, then B is 9, 21.
If A is 173, -48, -62, -62, then B is 15, 0.
If A is 168, -17, -65, -86, then B is 23, 0.
If A is -60, -60, -53, 173, then B is 0, 14.
If A is -75, -77, -16, 168, then B is 0, 19.
If A is 169, -21, -74, -74, then B is 28, 0.
If A is 173, -44, -65, -64, then B is 15, 0.
If A is -71, -71, -28, 170, then B is 0, 12.
If A is 165, -5, -81, -79, then B is 18, 0.
If A is -63, -63, -47, 173, then B is 0, 9.
If A is 115, -96, -103, 84, then B is 6, 18.
If A is -57, -69, -47, 173, then B is 37, 12.
If A is 170, -25, -73, -73, then B is 8, 0.
If A is -99, -101, 100, 100, then B is 0, 14.
If A is -78, -78, -11, 167, then B is 0, 10.
If A is -106, -93, 87, 112, then B is 0, 18.
If A is -78, -67, -25, 170, then B is 0, 22.
If A is 97, 103, -100, -100, then B is 13, 0.
If A is 173, -46, -63, -64, then B is 10, 0.
If A is 165, -70, -88, -7, then B is 15, 34.
If A is -58, -75, -39, 172, then B is 0, 25.
If A is -97, -54, -15, 166, then B is 0, 21.
If A is -58, -58, -57, 173, then B is 0, 11.
If A is -86, -92, 23, 154, then B is 0, 20.
If A is -66, -68, -38, 172, then B is 0, 14.
If A is 173, -61, -66, -46, then B is 13, 20.
If A is 117, 81, -87, -111, then B is 17, 0.
If A is -53, -72, -48, 172, then B is 29, 9.
If A is -66, -37, -69, 172, then B is 0, 25.
If A is 172, -68, -40, -64, then B is 24, 0.
If A is -65, -68, -39, 172, then B is 0, 12.
If A is 117, -103, -95, 82, then B is 21, 14.
If A is 173, -56, -62, -55, then B is 17, 0.
If A is -35, -67, -70, 172, then B is 18, 22.
If A is 159, -81, -90, 11, then B is 22, 31.
If A is 164, -60, -98, -6, then B is 27, 0.
If A is 135, 57, -96, -96, then B is 17, 0.
If A is 172, -41, -66, -66, then B is 8, 0.
If A is 0, -86, -77, 163, then B is 13, 6.
If A is 52, -98, -92, 138, then B is 14, 11.
If A is -61, -60, -53, 173, then B is 0, 20.
If A is 159, 13, -86, -86, then B is 14, 0.
If A is 173, -48, -64, -61, then B is 14, 0.
If A is -54, -69, -50, 173, then B is 28, 11.
If A is 22, -84, -92, 155, then B is 4, 7.
If A is 173, -59, -56, -58, then B is 17, 0.
If A is -28, -72, -71, 170, then B is 6, 5.
If A is -62, -61, -50, 173, then B is 0, 17.
If A is -73, -46, -53, 172, then B is 0, 24.
If A is 147, 38, -92, -93, then B is 18, 0.
If A is -54, -62, -57, 173, then B is 19, 9.
If A is 173, -59, -60, -54, then B is 15, 21.
If A is 160, -84, -85, 10, then B is 11, 15.
If A is 171, -31, -70, -70, then B is 9, 0.
If A is 24, -85, -93, 154, then B is 15, 27.
If A is 173, -57, -58, -58, then B is 22, 0.
If A is -41, -92, -36, 169, then B is 0, 21.
If A is 172, -49, -44, -79, then B is 25, 0.
If A is 173, -47, -63, -63, then B is 17, 0.
If A is 22, -84, -93, 154, then B is 12, 18.
If A is 165, -92, -65, -9, then B is 32, 13.
If A is -48, -62, -63, 173, then B is 12, 13.
If A is -61, -60, -53, 173, then B is 0, 17.
If A is 171, -34, -71, -67, then B is 15, 0.
If A is 168, -71, -79, -19, then B is 22, 51.
If A is -62, -61, -50, 173, then B is 0, 9.
If A is -56, -67, -50, 173, then B is 0, 22.
If A is 50, -89, -100, 140, then B is 6, 15.
If A is -59, -54, -60, 173, then B is 0, 18.
If A is 173, -57, -58, -58, then B is 12, 0.
If A is 143, 45, -94, -94, then B is 12, 0.
If A is 173, -56, -60, -57, then B is 21, 0.
If A is -82, -80, -1, 164, then B is 0, 16.
If A is 171, -59, -77, -35, then B is 20, 58.
If A is -86, -65, -18, 168, then B is 0, 22.
If A is 166, -7, -77, -81, then B is 16, 0.
If A is 167, -77, -77, -13, then B is 9, 14.
If A is 167, -12, -74, -81, then B is 19, 0.
If A is 119, -102, -96, 79, then B is 19, 14.
If A is 89, -94, -105, 110, then B is 11, 24.
If A is -62, -64, -47, 173, then B is 0, 14.
If A is -62, -63, -48, 173, then B is 0, 13.
If A is 171, -34, -79, -58, then B is 24, 0.
If A is -42, -65, -65, 172, then B is 14, 10.
If A is 16, -76, -97, 157, then B is 9, 18.
If A is 72, -109, -87, 124, then B is 22, 12.
If A is 169, -22, -70, -77, then B is 15, 0.
If A is -61, -61, -52, 173, then B is 0, 13.
If A is 35, -90, -93, 148, then B is 9, 11.
If A is 15, -78, -94, 157, then B is 13, 20.
If A is -58, -57, -58, 173, then B is 0, 18.
If A is 131, -108, -86, 63, then B is 26, 15.
If A is 173, -48, -59, -66, then B is 19, 0.
If A is -58, -60, -56, 173, then B is 0, 15.
If A is 95, -113, -86, 104, then B is 28, 15.
If A is -57, -59, -57, 173, then B is 0, 16.
If A is 143, -92, -96, 45, then B is 12, 24.
If A is -65, -67, -39, 172, then B is 0, 18.
If A is 173, -52, -59, -61, then B is 13, 0.
If A is -94, -98, 57, 135, then B is 0, 21.
If A is 172, -67, -66, -39, then B is 21, 0.
If A is 172, -39, -68, -66, then B is 19, 0.
If A is 165, -77, -83, -6, then B is 9, 16.
If A is 168, -17, -76, -75, then B is 14, 0.
If A is 170, -26, -66, -78, then B is 16, 0.
If A is -10, -80, -76, 166, then B is 15, 13.
If A is 171, -67, -74, -31, then B is 15, 37.
If A is 173, -58, -58, -57, then B is 13, 0.
If A is -73, -75, -22, 169, then B is 0, 18.
If A is 173, -57, -68, -47, then B is 10, 31.
If A is 173, -47, -54, -71, then B is 18, 0.
If A is -40, -63, -69, 172, then B is 9, 18.
If A is 172, -68, -64, -41, then B is 9, 4.
If A is 172, -40, -66, -66, then B is 15, 0.
If A is 173, -46, -61, -65, then B is 18, 0.
If A is 109, -63, -130, 84, then B is 16, 45.
If A is 172, -71, -63, -38, then B is 22, 14.
If A is 83, -105, -94, 115, then B is 11, 6.
If A is -60, -60, -54, 173, then B is 0, 14.
If A is 167, -66, -14, -87, then B is 20, 0.
If A is 40, -91, -94, 146, then B is 21, 27.
If A is 31, -107, -74, 149, then B is 21, 8.
If A is 65, -120, -72, 127, then B is 43, 18.
If A is -79, -72, -17, 168, then B is 0, 18.
If A is -24, -73, -73, 170, then B is 23, 21.
If A is 133, -100, -93, 60, then B is 28, 22.
If A is 173, -55, -58, -60, then B is 20, 0.
If A is -40, -61, -70, 172, then B is 0, 21.
If A is -37, -62, -72, 172, then B is 13, 24.
If A is 5, -84, -83, 161, then B is 8, 8.
If A is 170, -31, -85, -55, then B is 22, 0.
If A is -45, -66, -62, 173, then B is 34, 9.
If A is 173, -59, -57, -57, then B is 14, 0.
If A is -70, -72, -29, 171, then B is 0, 18.
If A is 172, -42, -64, -66, then B is 17, 0.
If A is 165, -80, -80, -5, then B is 20, 24.
If A is 173, -52, -62, -60, then B is 17, 0.
If A is -57, -56, -60, 173, then B is 0, 19.
If A is 172, -41, -66, -65, then B is 16, 0.
If A is 97, -95, -104, 103, then B is 16, 22.
If A is -94, -94, 48, 141, then B is 0, 15.
If A is -42, -65, -65, 172, then B is 21, 16.
If A is 171, -54, -80, -36, then B is 14, 51.
If A is 120, -91, -106, 78, then B is 10, 13.
If A is 82, -100, -98, 117, then B is 41, 32.
If A is -61, -58, -54, 173, then B is 0, 16.
If A is -80, -79, -5, 165, then B is 0, 17.
If A is 172, -69, -64, -39, then B is 26, 18.
If A is -63, -64, -47, 173, then B is 0, 17.
If A is -1, -83, -80, 164, then B is 19, 14.
If A is -64, -64, -45, 173, then B is 0, 12.
If A is -38, -62, -72, 172, then B is 0, 19.
If A is -74, -75, -21, 169, then B is 0, 17.
If A is 49, -100, -89, 140, then B is 17, 5.
If A is 168, -16, -76, -76, then B is 10, 0.
If A is -14, -78, -76, 167, then B is 22, 18.
If A is 171, -31, -68, -72, then B is 13, 0.
If A is 158, -11, -29, -118, then B is 22, 0.
If A is 173, -57, -64, -52, then B is 18, 21.
If A is -101, -32, -33, 166, then B is 0, 19.
If A is 173, -58, -60, -55, then B is 7, 29.
If A is -52, -64, -57, 173, then B is 70, 13.
If A is 17, -70, -103, 156, then B is 7, 22.
If A is -66, -83, -19, 168, then B is 0, 17.
If A is -22, -53, -93, 168, then B is 0, 20.
If A is -86, -66, -15, 167, then B is 0, 21.
If A is -73, -80, -14, 167, then B is 0, 19.
If A is -62, -60, -51, 173, then B is 0, 15.
If A is -49, -60, -64, 173, then B is 7, 13.
If A is 164, -62, -7, -95, then B is 21, 0.
If A is 171, -31, -70, -70, then B is 10, 0.
If A is 163, -82, -83, 1, then B is 10, 11.
If A is 53, -99, -91, 138, then B is 22, 13.
If A is 78, -115, -81, 119, then B is 43, 10.
If A is -26, -73, -71, 170, then B is 36, 22.
If A is -93, -93, 42, 145, then B is 0, 8.
If A is -71, -84, -12, 167, then B is 0, 18.
If A is 171, -68, -73, -29, then B is 4, 10.
If A is -77, -77, -12, 167, then B is 0, 20.
If A is 164, -74, -88, -2, then B is 9, 32.
If A is -1, -102, -59, 162, then B is 41, 9.
If A is -84, -75, -6, 165, then B is 0, 18.
If A is -37, -71, -64, 172, then B is 23, 10.
If A is 173, -51, -55, -67, then B is 16, 0.
If A is -78, -73, -16, 168, then B is 0, 14.
If A is -44, -96, -28, 168, then B is 0, 15.
If A is -73, -73, -24, 170, then B is 0, 14.
If A is -97, -23, -46, 167, then B is 0, 21.
If A is -70, -82, -16, 168, then B is 0, 17.
If A is 172, -45, -54, -74, then B is 14, 0.
If A is -47, -63, -63, 173, then B is 16, 13.
If A is 37, -91, -93, 147, then B is 18, 19.
If A is 161, 6, -84, -83, then B is 9, 0.
If A is 129, -98, -97, 65, then B is 16, 16.
If A is 172, -71, -62, -39, then B is 31, 17.
If A is 74, -100, -97, 123, then B is 14, 13.
If A is 173, -48, -66, -59, then B is 15, 0.
If A is -50, -60, -63, 173, then B is 10, 20.
If A is -89, -94, 34, 149, then B is 0, 16.
If A is 169, -52, -26, -90, then B is 19, 0.
If A is 172, -38, -67, -67, then B is 9, 0.
If A is 172, -63, -70, -39, then B is 21, 0.
If A is 172, -39, -64, -69, then B is 16, 0.
If A is -5, -92, -67, 164, then B is 30, 12.
If A is 163, 0, -82, -81, then B is 12, 0.
If A is 173, -51, -61, -61, then B is 10, 0.
If A is 58, -94, -98, 135, then B is 6, 8.
If A is -66, -47, -61, 173, then B is 0, 16.
If A is -12, -87, -67, 167, then B is 27, 12.
If A is 159, -83, -87, 11, then B is 16, 23.
If A is 173, -60, -57, -56, then B is 17, 0.
If A is 173, -55, -59, -59, then B is 13, 0.
If A is 172, -65, -65, -43, then B is 25, 37.
If A is 31, -98, -83, 150, then B is 25, 7.
If A is 173, -44, -63, -65, then B is 15, 0.
If A is 172, -63, -68, -41, then B is 5, 11.
If A is 59, -73, -118, 132, then B is 7, 22.
If A is -85, -83, 8, 160, then B is 0, 14.
If A is 103, -104, -96, 97, then B is 11, 7.
If A is 170, -25, -74, -71, then B is 15, 0.
If A is -74, -74, -22, 169, then B is 0, 12.
If A is -58, -62, -53, 173, then B is 0, 16.
If A is 135, -88, -104, 57, then B is 9, 15.
If A is 173, -64, -63, -46, then B is 8, 6.
If A is 172, -37, -65, -69, then B is 16, 0.
If A is 163, -89, -74, 1, then B is 11, 5.
If A is 58, -120, -70, 132, then B is 0, 16.
If A is 172, -43, -65, -65, then B is 12, 0.
If A is -65, -65, -42, 172, then B is 0, 16.
If A is -63, -64, -46, 173, then B is 0, 16.
